,0
1485,ERBB3
1486,ERBIN
1487,EREG
1488,ERFE
1489,ERG
1490,ERICH1
1491,ERLEC1
1492,ERMP1
1493,ERN1
1494,ERO1A
1495,ERO1B
1496,ERP27
1497,ERRFI1
1498,ERV3-1
1499,ERVW-1
1500,ESAM
1501,ESF1
1502,ESR2
1503,ESYT1
1504,ESYT2
1505,ETNK1
1506,ETS2
1507,ETV3
1508,ETV6
1509,ETV7
1510,EXOG
1511,EZH2
1512,EZR
1513,F10
1514,F13A1
1515,F2R
1516,F2RL3
1517,F5
1518,F8A1
1519,FAAH2
1520,FABP1
1521,FABP3
1522,FABP4
1523,FABP5
1524,FABP6
1525,FADS3
1526,FAHD2CP
1527,FAIM3
1528,FALEC
1529,FAM101B
1530,FAM102A
1531,FAM105A
1532,FAM110A
1533,FAM111A
1534,FAM111B
1535,FAM118A
1536,FAM120B
1537,FAM124B
1538,FAM127A
1539,FAM129A
1540,FAM129C
1541,FAM134A
1542,FAM134B
1543,FAM134C
1544,FAM13A
1545,FAM13C
1546,FAM159A
1547,FAM160B1
1548,FAM169A
1549,FAM173A
1550,FAM174B
1551,FAM175A
1552,FAM177B
1553,FAM178B
1554,FAM179B
1555,FAM198B
1556,FAM19A2
1557,FAM208A
1558,FAM208B
1559,FAM214A
1560,FAM215B
1561,FAM21A
1562,FAM21C
1563,FAM226A
1564,FAM227B
1565,FAM238A
1566,FAM26F
1567,FAM30A
1568,FAM3C
1569,FAM43A
1570,FAM45A
1571,FAM46A
1572,FAM46C
1573,FAM49A
1574,FAM53C
1575,FAM60A
1576,FAM63B
1577,FAM65B
1578,FAM73A
1579,FAM76A
1580,FAM83D
1581,FAM84B
1582,FAM86DP
1583,FAM91A1
1584,FAM96B
1585,FANCI
1586,FANK1
1587,FAR1
1588,FAS
1589,FASLG
1590,FAUP1
1591,FAXDC2
1592,FBLN1
1593,FBLN5
1594,FBLN7
1595,FBN1
1596,FBN2
1597,FBP1
1598,FBXL12
1599,FBXL5
1600,FBXO2
1601,FBXO32
1602,FBXO34
1603,FBXO5
1604,FBXO6
1605,FBXW7
1606,FCAR
1607,FCER1A
1608,FCER1G
1609,FCER2
1610,FCGBP
1611,FCGR1A
1612,FCGR2A
1613,FCGR2B
1614,FCGR3A
1615,FCGR3B
1616,FCGRT
1617,FCHSD1
1618,FCHSD2
1619,FCMR
1620,FCN1
1621,FCN2
1622,FCN3
1623,FCRL2
1624,FCRL3
1625,FCRL5
