,0
1163,ZKSCAN7
1164,ZNF197
1165,ZNF35
1166,RP11-348P10.2
1167,ZDHHC3
1168,EXOSC7
1169,LARS2
1170,LZTFL1
1171,CXCR6
1172,CCR2
1173,CCR5
1174,LTF
1175,LRRC2
1176,MYL3
1177,PTH1R
1178,KIF9-AS1
1179,KLHL18
1180,RP11-708J19.1
1181,SCAP
1182,ELP6
1183,DHX30
1184,CCDC51
1185,TMA7
1186,UQCRC1
1187,ARIH2
1188,NDUFAF3
1189,CCDC71
1190,USP4
1191,RHOA
1192,TCTA
1193,DAG1
1194,APEH
1195,MST1
1196,INKA1
1197,TRAIP
1198,MST1R
1199,RBM6
1200,RBM5
1201,RBM5-AS1
1202,SEMA3F
1203,U73166.2
1204,SEMA3B-AS1
1205,IFRD2
1206,RASSF1
1207,RASSF1-AS1
1208,NPRL2
1209,TMEM115
1210,C3orf18
1211,HEMK1
1212,DCAF1
1213,RAD54L2
1214,RRP9
1215,ABHD14B
1216,TWF2
1217,GLYCTK
1218,DNAH1
1219,BAP1
1220,SEMA3G
1221,TNNC1
1222,NISCH
1223,SPCS1
1224,NEK4
1225,SFMBT1
1226,RP11-884K10.7
1227,ACTR8
1228,WNT5A
1229,ERC2
1230,CCDC66
1231,TASOR
1232,ARHGEF3
1233,IL17RD
1234,HESX1
1235,PDE12
1236,ARF4-AS1
1237,DENND6A-AS1
1238,SLMAP
1239,ABHD6
1240,RPP14
1241,PDHB
1242,RP11-359I18.5
1243,KCTD6
1244,RP11-245J9.6
1245,PRICKLE2
1246,ADAMTS9-AS1
1247,MAGI1
1248,MAGI1-AS1
1249,KBTBD8
1250,EOGT
1251,LMOD3
1252,FOXP1
1253,GPR27
1254,PDZRN3
1255,LINC02018
1256,ZNF717
1257,ROBO2
1258,CADM2
1259,HTR1F
1260,ZNF654
1261,NSUN3
1262,ARL6
1263,RIOX2
1264,COL8A1
1265,ABI3BP
1266,PCNP
1267,DUBR
1268,LINC00636
1269,TRAT1
1270,NECTIN3
1271,ZBED2
1272,TMPRSS7
1273,CD200
1274,BTLA
1275,ATG3
1276,SLC35A5
1277,CCDC80
1278,NEPRO
1279,SPICE1
1280,ZDHHC23
1281,CCDC191
1282,QTRT2
1283,TIGIT
1284,ZBTB20-AS2
1285,UPK1B
1286,B4GALT4
1287,POGLUT1
1288,CD80
1289,RP11-190C22.9
1290,GSK3B
1291,FSTL1
1292,RABL3
1293,HCLS1
1294,GOLGB1
1295,EAF2
1296,CSTA
1297,MIX23
1298,PARP9
1299,HSPBAP1
1300,LINC02035
1301,SEC22A
1302,HACD2
1303,MYLK
1304,CCDC14
1305,KALRN
1306,HEG1
1307,ZNF148
1308,SNX4
1309,ALDH1L1
1310,CHCHD6
1311,TPRA1
1312,MCM2
1313,PODXL2
