,0
1165,FCRL5
1166,FCRLA
1167,FDPS
1168,FER
1169,FERMT2
1170,FERMT3
1171,FFAR2
1172,FGA
1173,FGB
1174,FGD2
1175,FGD4
1176,FGF1
1177,FGF2
1178,FGF7
1179,FGFBP2
1180,FGFR1
1181,FGG
1182,FGL1
1183,FGL2
1184,FGR
1185,FHL1
1186,FILIP1L
1187,FIS1
1188,FJX1
1189,FKBP10
1190,FKBP11
1191,FKBP1A
1192,FKBP1B
1193,FKBP5
1194,FKBP7
1195,FKBP8
1196,FKBP9
1197,FLNA
1198,FLNC
1199,FLRT2
1200,FLRT3
1201,FLT1
1202,FLT3
1203,FLT4
1204,FMNL1
1205,FMNL2
1206,FMO2
1207,FMOD
1208,FN1
1209,FNBP1
1210,FNDC3B
1211,FNIP2
1212,FOLR1
1213,FOLR2
1214,FOLR3
1215,FOS
1216,FOSB
1217,FOSL1
1218,FOSL2
1219,FOXA2
1220,FOXJ1
1221,FOXN3
1222,FOXO1
1223,FOXP1
1224,FOXP3
1225,FOXS1
1226,FPR1
1227,FPR2
1228,FPR3
1229,FRMD4A
1230,FRMD6
1231,FSCN1
1232,FSTL1
1233,FSTL3
1234,FTH1
1235,FTL
1236,FUT7
1237,FXYD1
1238,FXYD2
1239,FXYD3
1240,FXYD5
1241,FXYD6
1242,FXYD7
1243,FYB1
1244,FYB2
1245,FYN
1246,FYTTD1
1247,FZD8
1248,G0S2
1249,GAB1
1250,GABARAP
1251,GABARAPL2
1252,GABRE
1253,GADD45A
1254,GADD45B
1255,GADD45G
1256,GAL
1257,GALC
1258,GALNT18
1259,GALNT6
1260,GAP43
1261,GAPDH
1262,GAPT
1263,GAS1
1264,GAS6
1265,GASK1B
1266,GATA2
1267,GBP1
1268,GBP4
1269,GBP7
1270,GCA
1271,GCHFR
1272,GCNT2
1273,GCSAM
1274,GCSAML
1275,GDF15
1276,GDI1
1277,GDI2
1278,GEM
1279,GEMIN6
1280,GET3
1281,GFOD1
1282,GFPT2
1283,GFRA1
1284,GFUS
1285,GGCT
1286,GGH
1287,GGT1
1288,GGT5
1289,GGTLC1
1290,GHRL
1291,GIMAP4
1292,GIMAP7
1293,GIMAP8
1294,GINM1
1295,GINS2
1296,GIPC1
1297,GIPC2
1298,GIT1
1299,GJA1
1300,GJA4
1301,GJA5
1302,GJC1
1303,GK
1304,GKN2
1305,GLA
1306,GLDN
1307,GLG1
1308,GLI3
1309,GLIPR1
1310,GLIPR2
1311,GLIS2
1312,GLIS3
1313,GLRX
1314,GLRX5
1315,GLT8D1
1316,GLT8D2
1317,GLUL
1318,GM2A
1319,GMDS
1320,GMFG
1321,GMPR
1322,GMPR2
1323,GNA14
1324,GNA15
1325,GNAI1
1326,GNAI2
1327,GNAO1
1328,GNAQ
1329,GNB2
1330,GNB4
1331,GNG11
1332,GNG12
1333,GNG2
1334,GNG4
1335,GNG5
1336,GNG7
1337,GNLY
1338,GNPTAB
1339,GOLGA2
1340,GOLGB1
1341,GOLM1
1342,GON7
1343,GPAT3
1344,GPATCH4
1345,GPC1
1346,GPC3
1347,GPCPD1
1348,GPD1
1349,GPM6A
1350,GPNMB
1351,GPR137B
1352,GPR157
1353,GPR171
1354,GPR176
1355,GPR183
1356,GPR34
1357,GPR65
1358,GPRC5A
1359,GPRC5B
1360,GPSM1
1361,GPSM3
1362,GPX3
1363,GPX4
1364,GPX7
1365,GPX8
1366,GRAMD2B
1367,GRAP2
1368,GRB2
1369,GRINA
1370,GRK2
1371,GRK3
1372,GRN
1373,GRP
1374,GRSF1
1375,GSAP
1376,GSN
1377,GSTA1
1378,GSTK1
1379,GSTM3
1380,GSTM4
1381,GSTO1
1382,GSTP1
1383,GTF3A
1384,GTSE1
1385,GUCY1A1
1386,GUCY1A2
1387,GUCY1B1
1388,GUK1
1389,GULP1
1390,GYPC
1391,GZMA
1392,GZMB
1393,GZMH
1394,GZMK
1395,GZMM
1396,H1-0
1397,H1-1
1398,H1-2
1399,H1-3
1400,H1-4
1401,H2AJ
1402,H2AZ1
1403,H2AZ2
1404,H3-3A
1405,H3-3B
1406,H3-5
1407,H4C3
1408,HABP4
1409,HACD1
1410,HADHB
1411,HAND2
1412,HAS1
1413,HAS2
1414,HAVCR2
1415,HBA1
1416,HBA2
1417,HBB
1418,HBD
1419,HBEGF
1420,HCAR2
1421,HCAR3
1422,HCFC1R1
1423,HCK
1424,HCLS1
1425,HCST
1426,HDAC7
1427,HDAC9
1428,HDC
1429,HDDC2
1430,HEATR3
1431,HEATR6
1432,HEBP1
1433,HEBP2
1434,HECW2
1435,HELLS
1436,HERPUD1
1437,HES1
1438,HES4
1439,HEXB
1440,HEXIM1
1441,HEY2
1442,HGF
1443,HHEX
1444,HHIP
1445,HHIP-AS1
1446,HID1
1447,HIF3A
1448,HIGD1A
1449,HIGD1B
1450,HIGD2A
1451,HINT1
1452,HIPK2
1453,HLA-A
1454,HLA-B
1455,HLA-C
1456,HLA-DMA
1457,HLA-DMB
1458,HLA-DOA
1459,HLA-DOB
1460,HLA-DPA1
1461,HLA-DPB1
1462,HLA-DQA1
1463,HLA-DQA2
1464,HLA-DQB1
1465,HLA-DQB2
1466,HLA-DRA
1467,HLA-DRB1
1468,HLA-DRB5
1469,HLA-E
1470,HLA-F
1471,HLTF
1472,HMCN1
1473,HMGA1
1474,HMGB1
1475,HMGB2
1476,HMGB3
1477,HMGCS1
1478,HMGN1
1479,HMGN2
1480,HMGN3
1481,HMMR
1482,HMOX1
1483,HMSD
1484,HNMT
1485,HNRNPA1
1486,HNRNPAB
1487,HNRNPC
1488,HNRNPDL
1489,HNRNPH1
1490,HNRNPU
1491,HOATZ
1492,HOMER1
1493,HOMER2
1494,HOPX
1495,HOTAIRM1
1496,HOXA-AS2
1497,HOXA10
1498,HOXA7
1499,HOXA9
1500,HOXD8
1501,HP
1502,HP1BP3
1503,HPCAL1
1504,HPGD
1505,HPGDS
1506,HPS5
1507,HPSE
1508,HS3ST1
1509,HS6ST1
1510,HSBP1
1511,HSBP1L1
1512,HSD17B12
1513,HSD17B13
1514,HSD17B2
1515,HSH2D
1516,HSP90AA1
1517,HSP90AB1
1518,HSP90B1
1519,HSPA12A
1520,HSPA1A
1521,HSPA1B
1522,HSPA2
1523,HSPA5
1524,HSPA6
1525,HSPA8
1526,HSPB1
1527,HSPB6
1528,HSPE1
1529,HSPG2
1530,HSPH1
1531,HTATSF1
1532,HTRA1
1533,HTRA3
1534,HVCN1
1535,HYAL2
1536,HYDIN
1537,ICA1
1538,ICAM1
1539,ICAM2
1540,ICAM3
1541,ICOS
1542,ICOSLG
1543,ID1
1544,ID2
1545,ID3
1546,ID4
1547,IDH3A
1548,IDI1
1549,IDO1
1550,IDS
1551,IER2
1552,IER3
1553,IER5
1554,IFI16
1555,IFI27
1556,IFI30
1557,IFI35
1558,IFI44L
1559,IFI6
1560,IFIT2
1561,IFIT3
1562,IFITM1
1563,IFITM2
1564,IFITM3
1565,IFNG
1566,IFNGR2
1567,IFT172
1568,IFT22
1569,IFT27
1570,IFT43
1571,IFT57
1572,IFT81
1573,IFTAP
1574,IGF1
1575,IGF1R
1576,IGF2
1577,IGF2BP2
1578,IGFBP2
1579,IGFBP3
1580,IGFBP4
1581,IGFBP5
1582,IGFBP6
1583,IGFBP7
1584,IGFL2
1585,IGFLR1
1586,IGHA1
1587,IGHA2
1588,IGHD
1589,IGHG1
1590,IGHG2
1591,IGHG3
1592,IGHG4
1593,IGHGP
1594,IGHM
1595,IGKC
1596,IGKV1-5
1597,IGKV3-20
1598,IGKV4-1
1599,IGLC2
1600,IGLC3
1601,IGLL5
1602,IGLV1-51
1603,IGLV3-1
1604,IGLV4-69
1605,IGLV6-57
1606,IGSF10
1607,IGSF6
1608,IK
1609,IKBIP
1610,IKZF1
1611,IKZF3
1612,IL10RA
1613,IL10RB-DT
1614,IL12RB2
1615,IL13RA1
1616,IL13RA2
1617,IL18
1618,IL18R1
1619,IL18RAP
1620,IL1B
1621,IL1R1
1622,IL1R2
1623,IL1RL1
1624,IL1RN
1625,IL2RA
1626,IL2RB
1627,IL2RG
1628,IL32
1629,IL33
1630,IL3RA
1631,IL4I1
1632,IL6
1633,IL7R
1634,ILK
1635,IMPDH2
1636,INAFM1
1637,ING1
1638,ING3
1639,INHBA
1640,INKA1
1641,INMT
1642,INO80E
1643,INPP1
1644,INSIG1
1645,INSR
1646,IQCG
1647,IQGAP1
1648,IQGAP2
1649,IQGAP3
1650,IRAG1
1651,IRAG2
1652,IRAK3
1653,IRF1
1654,IRF2BP2
1655,IRF4
1656,IRF7
1657,IRF8
1658,IRX2
1659,IRX3
1660,ISG15
1661,ISG20
1662,ISLR
1663,ISOC2
1664,ISYNA1
1665,ITGA1
1666,ITGA2
1667,ITGA3
1668,ITGA4
1669,ITGA5
1670,ITGA9
1671,ITGAX
1672,ITGB1
1673,ITGB2
1674,ITGB5
1675,ITGB6
1676,ITGBL1
1677,ITK
1678,ITLN1
1679,ITLN2
1680,ITM2A
1681,ITM2B
1682,ITM2C
1683,ITPKC
1684,ITPR2
1685,ITPRID2
1686,ITPRIPL2
1687,IVNS1ABP
1688,JAK1
1689,JAML
1690,JCHAIN
1691,JPT1
1692,JSRP1
1693,JUN
1694,JUNB
1695,JUND
1696,KALRN
1697,KANK2
